date,time,light,other,datetime
05-05-2024,00:55:34:661361,0.565738815242885,0.5914045632788308,2024-05-05 00:55:34.661361
05-05-2024,00:55:34:661361,0.7230422089801816,0.270090186259353,2024-05-05 00:55:34.661361
05-05-2024,00:55:34:661361,0.4752170340309571,0.4294574600001554,2024-05-05 00:55:34.661361
05-05-2024,00:55:34:661361,0.131646289173496,0.8124451313733458,2024-05-05 00:55:34.661361
05-05-2024,00:55:34:661361,0.7259552198845586,0.9675599355312222,2024-05-05 00:55:34.661361
05-05-2024,00:55:34:678102,0.922870176626842,0.9293717723786282,2024-05-05 00:55:34.678102
05-05-2024,00:55:34:678102,0.970964434572222,0.2871273148913539,2024-05-05 00:55:34.678102
05-05-2024,00:55:34:678102,0.0327661822535144,0.5923323744749028,2024-05-05 00:55:34.678102
05-05-2024,00:55:34:678102,0.6692558506561894,0.4903138270989938,2024-05-05 00:55:34.678102
05-05-2024,00:55:34:678102,0.2922465259407175,0.0945281939389912,2024-05-05 00:55:34.678102
05-05-2024,00:55:34:678102,0.4533148171178731,0.1874247488742086,2024-05-05 00:55:34.678102
05-05-2024,00:55:34:693872,0.784108873268898,0.0120227295691759,2024-05-05 00:55:34.693872
05-05-2024,00:55:34:694421,0.392132104431108,0.0598640471167223,2024-05-05 00:55:34.694421
05-05-2024,00:55:34:694421,0.7030984218492072,0.1427548899652668,2024-05-05 00:55:34.694421
05-05-2024,00:55:34:694421,0.7972590904891551,0.7817947887086362,2024-05-05 00:55:34.694421
05-05-2024,00:55:34:694421,0.6513006682477344,0.5854667105555499,2024-05-05 00:55:34.694421
05-05-2024,00:55:34:694421,0.9692839554104482,0.6197410148069158,2024-05-05 00:55:34.694421
05-05-2024,00:55:34:694421,0.4692318568594518,0.8477545707917503,2024-05-05 00:55:34.694421
05-05-2024,00:55:34:710586,0.4669203765793445,0.1568635851866174,2024-05-05 00:55:34.710586
05-05-2024,00:55:34:710586,0.511716311461811,0.4665299831203917,2024-05-05 00:55:34.710586
05-05-2024,00:55:34:710586,0.4992635700117868,0.441592550654469,2024-05-05 00:55:34.710586
05-05-2024,00:55:34:710586,0.5869248987373268,0.4104686615583998,2024-05-05 00:55:34.710586
05-05-2024,00:55:34:710586,0.6824970694009176,0.9340699517974982,2024-05-05 00:55:34.710586
05-05-2024,00:55:34:710586,0.8224053243902857,0.6194946945345634,2024-05-05 00:55:34.710586
05-05-2024,00:55:34:726258,0.7532518941623616,0.6876128443509143,2024-05-05 00:55:34.726258
05-05-2024,00:55:34:728698,0.2464372339235393,0.9971376472087916,2024-05-05 00:55:34.728698
05-05-2024,00:55:34:728698,0.6932241624407132,0.0077570287382754,2024-05-05 00:55:34.728698
05-05-2024,00:55:34:728698,0.3669269425525129,0.462117175766082,2024-05-05 00:55:34.728698
05-05-2024,00:55:34:728698,0.2876552541708485,0.9667689323740613,2024-05-05 00:55:34.728698
05-05-2024,00:55:34:738592,0.6886937101307928,0.7050026715444239,2024-05-05 00:55:34.738592
05-05-2024,00:55:34:741226,0.3857149841887788,0.6336463717856972,2024-05-05 00:55:34.741226
05-05-2024,00:55:34:743442,0.0951034505655686,0.8336746327562057,2024-05-05 00:55:34.743442
05-05-2024,00:55:34:743442,0.0359123627474869,0.4620837602310734,2024-05-05 00:55:34.743442
05-05-2024,00:55:34:743442,0.9665266060181588,0.7853056491765876,2024-05-05 00:55:34.743442
05-05-2024,00:55:34:743442,0.2179530277518748,0.2404393088812315,2024-05-05 00:55:34.743442
05-05-2024,00:55:34:743442,0.447055284175604,0.3384336838761088,2024-05-05 00:55:34.743442
05-05-2024,00:55:34:743442,0.6623426932615781,0.547752886152009,2024-05-05 00:55:34.743442
05-05-2024,00:55:34:759253,0.9602581383532972,0.1116277854876094,2024-05-05 00:55:34.759253
05-05-2024,00:55:34:759253,0.0191853408616613,0.7229603514743692,2024-05-05 00:55:34.759253
05-05-2024,00:55:34:759253,0.0518956358525031,0.7975794376709309,2024-05-05 00:55:34.759253
05-05-2024,00:55:34:759253,0.5688106088267957,0.1114900363604058,2024-05-05 00:55:34.759253
05-05-2024,00:55:34:759253,0.7239654431824336,0.37073443788095,2024-05-05 00:55:34.759253
05-05-2024,00:55:34:759253,0.4849610478851327,0.28474568225619,2024-05-05 00:55:34.759253
05-05-2024,00:55:34:775389,0.6219508654408056,0.2431850695233527,2024-05-05 00:55:34.775389
05-05-2024,00:55:34:775389,0.0621339261565967,0.7261093299582216,2024-05-05 00:55:34.775389
05-05-2024,00:55:34:780578,0.4093643494699286,0.5575252902414584,2024-05-05 00:55:34.780578
05-05-2024,00:55:34:783248,0.4376634323101509,0.4558848792347579,2024-05-05 00:55:34.783248
05-05-2024,00:55:34:785932,0.9225518677411652,0.3425020776607079,2024-05-05 00:55:34.785932
05-05-2024,00:55:34:789125,0.0386524453309283,0.606965985369677,2024-05-05 00:55:34.789125
05-05-2024,00:55:34:789125,0.3280334946290216,0.1801453279624507,2024-05-05 00:55:34.789125
05-05-2024,00:55:34:789125,0.3938307076918915,0.6681062870692988,2024-05-05 00:55:34.789125
05-05-2024,00:55:34:789125,0.203145086520419,0.7721945509938987,2024-05-05 00:55:34.789125
05-05-2024,00:55:34:789125,0.353475175477783,0.1149152931231112,2024-05-05 00:55:34.789125
05-05-2024,00:55:34:789125,0.5230621383716535,0.5338030639278964,2024-05-05 00:55:34.789125
05-05-2024,00:55:34:805580,0.1798143905931568,0.7972505846219292,2024-05-05 00:55:34.805580
05-05-2024,00:55:34:805580,0.4711361040763064,0.6832099566935004,2024-05-05 00:55:34.805580
05-05-2024,00:55:34:805580,0.6890205582762584,0.2567942372434132,2024-05-05 00:55:34.805580
05-05-2024,00:55:34:805580,0.6948812134103457,0.8085193171593628,2024-05-05 00:55:34.805580
05-05-2024,00:55:34:805580,0.6199376234727744,0.8059268672533669,2024-05-05 00:55:34.805580
05-05-2024,00:55:34:805580,0.6692154102508129,0.2629977902223638,2024-05-05 00:55:34.805580
05-05-2024,00:55:34:821252,0.9160016955530602,0.5488085246550636,2024-05-05 00:55:34.821252
05-05-2024,00:55:34:823798,0.348634941373349,0.629953658016124,2024-05-05 00:55:34.823798
05-05-2024,00:55:34:826533,0.9081731524245036,0.7437111070170679,2024-05-05 00:55:34.826533
05-05-2024,00:55:34:829271,0.6974350905035424,0.2812422959159298,2024-05-05 00:55:34.829271
05-05-2024,00:55:34:832530,0.3417033839681563,0.1751138877976948,2024-05-05 00:55:34.832530
05-05-2024,00:55:34:832530,0.9544320031269748,0.68272179327943,2024-05-05 00:55:34.832530
05-05-2024,00:55:34:840158,0.5930847041759907,0.156790712246672,2024-05-05 00:55:34.840158
05-05-2024,00:55:34:843795,0.7561507627424537,0.9296563573314256,2024-05-05 00:55:34.843795
05-05-2024,00:55:34:847565,0.0488604615602837,0.6360491888060517,2024-05-05 00:55:34.847565
05-05-2024,00:55:34:850611,0.730290064579014,0.1965283214418899,2024-05-05 00:55:34.850611
05-05-2024,00:55:34:854571,0.482036788528922,0.2531869659622704,2024-05-05 00:55:34.854571
05-05-2024,00:55:34:856549,0.8101543089557021,0.2986383706787713,2024-05-05 00:55:34.856549
05-05-2024,00:55:34:860547,0.6304184311220585,0.2455771814462546,2024-05-05 00:55:34.860547
05-05-2024,00:55:34:864069,0.2843288394293237,0.7456922256423052,2024-05-05 00:55:34.864069
05-05-2024,00:55:34:867900,0.8690863165857307,0.5876039434112014,2024-05-05 00:55:34.867900
05-05-2024,00:55:34:871822,0.0439668519511783,0.0628251318374256,2024-05-05 00:55:34.871822
05-05-2024,00:55:34:876066,0.8218681495356209,0.8811158366545903,2024-05-05 00:55:34.876066
05-05-2024,00:55:34:879358,0.9289392297175532,0.2397841711197881,2024-05-05 00:55:34.879358
05-05-2024,00:55:34:884640,0.6205421405947463,0.2920654376282442,2024-05-05 00:55:34.884640
05-05-2024,00:55:34:884640,0.8337836887732595,0.159186835415395,2024-05-05 00:55:34.884640
05-05-2024,00:55:34:891436,0.5266042599315642,0.9916032945720852,2024-05-05 00:55:34.891436
05-05-2024,00:55:34:892768,0.8445759129447993,0.8836780747508365,2024-05-05 00:55:34.892768
05-05-2024,00:55:34:900532,0.4139069698511853,0.9762718723072448,2024-05-05 00:55:34.900532
05-05-2024,00:55:34:907899,0.4292844374739474,0.6117278648254398,2024-05-05 00:55:34.907899
05-05-2024,00:55:34:909703,0.027829453745642,0.4013053446349236,2024-05-05 00:55:34.909703
05-05-2024,00:55:34:916052,0.1964499472130838,0.3747276542798021,2024-05-05 00:55:34.916052
05-05-2024,00:55:34:916052,0.603335840279976,0.6116877063260608,2024-05-05 00:55:34.916052
05-05-2024,00:55:34:923739,0.05485118641522,0.0209246126679051,2024-05-05 00:55:34.923739
05-05-2024,00:55:34:931780,0.4580925365819873,0.1831201468178152,2024-05-05 00:55:34.931780
05-05-2024,00:55:34:935788,0.3347264593526079,0.2369299014339164,2024-05-05 00:55:34.935788
05-05-2024,00:55:34:940722,0.417276347109705,0.7227008044421519,2024-05-05 00:55:34.940722
05-05-2024,00:55:34:946722,0.8975304746335332,0.038444835859582,2024-05-05 00:55:34.946722
05-05-2024,00:55:34:952728,0.57770693992598,0.8990605730590401,2024-05-05 00:55:34.952728
05-05-2024,00:55:34:956725,0.9350640617305948,0.5855574921452679,2024-05-05 00:55:34.956725
05-05-2024,00:55:34:960725,0.1193702277574,0.1851377803616928,2024-05-05 00:55:34.960725
05-05-2024,00:55:34:966081,0.2383312276875783,0.0230495161103639,2024-05-05 00:55:34.966081
05-05-2024,00:55:34:973910,0.6183771592688057,0.2029058286427693,2024-05-05 00:55:34.973910
05-05-2024,00:55:34:979276,0.2398693703871001,0.3988881758334761,2024-05-05 00:55:34.979276
05-05-2024,00:55:34:986375,0.2126263436325809,0.7979195193371167,2024-05-05 00:55:34.986375
05-05-2024,00:55:34:992575,0.8183019718388428,0.0934433241017924,2024-05-05 00:55:34.992575
05-05-2024,00:55:35:310,0.6449452006633583,0.2839768981256776,2024-05-05 00:55:35.310000
05-05-2024,00:55:35:6343,0.9755949710733448,0.9939930980435108,2024-05-05 00:55:35.634300
05-05-2024,00:55:35:12068,0.0398366938982245,0.1743575548948314,2024-05-05 00:55:35.120680
05-05-2024,00:55:35:19204,0.3270991492946803,0.7940116315771067,2024-05-05 00:55:35.192040
05-05-2024,00:55:35:25155,0.0165683828087238,0.2310698264330252,2024-05-05 00:55:35.251550
05-05-2024,00:55:35:30102,0.9250713143335002,0.4569572859644055,2024-05-05 00:55:35.301020
05-05-2024,00:55:35:35656,0.0349921757981854,0.105107222713256,2024-05-05 00:55:35.356560
05-05-2024,00:55:35:40871,0.9239799890396628,0.6814652888942798,2024-05-05 00:55:35.408710
05-05-2024,00:55:35:46560,0.7898533865050211,0.7360219639853502,2024-05-05 00:55:35.465600
05-05-2024,00:55:35:50637,0.6474885329006506,0.1617796279428203,2024-05-05 00:55:35.506370
05-05-2024,00:55:35:56925,0.5357881408472847,0.1088210181403156,2024-05-05 00:55:35.569250
05-05-2024,00:55:35:62268,0.7092168244931799,0.6710820368070409,2024-05-05 00:55:35.622680
05-05-2024,00:55:35:66384,0.0020848989422661,0.0980820707439644,2024-05-05 00:55:35.663840
05-05-2024,00:55:35:72474,0.3625814079613095,0.5243596594128093,2024-05-05 00:55:35.724740
05-05-2024,00:55:35:82659,0.5270095351270998,0.0617721390239116,2024-05-05 00:55:35.826590
05-05-2024,00:55:35:87835,0.6689277468523945,0.1408764068499139,2024-05-05 00:55:35.878350
05-05-2024,00:55:35:89164,0.9815605959792209,0.1468551546155745,2024-05-05 00:55:35.891640
05-05-2024,00:55:35:94207,0.1840494321774177,0.0966769519724779,2024-05-05 00:55:35.942070
05-05-2024,00:55:35:97813,0.2513262221139037,0.182535535055907,2024-05-05 00:55:35.978130
05-05-2024,00:55:35:102179,0.6958729410581952,0.629827537465726,2024-05-05 00:55:35.102179
05-05-2024,00:55:35:105366,0.0508628506940955,0.6857735916004509,2024-05-05 00:55:35.105366
05-05-2024,00:55:35:108875,0.0054128664795598,0.614095495408523,2024-05-05 00:55:35.108875
05-05-2024,00:55:35:114099,0.0960487480248328,0.9390193484348952,2024-05-05 00:55:35.114099
05-05-2024,00:55:35:118559,0.139293794118496,0.0109374816837193,2024-05-05 00:55:35.118559
05-05-2024,00:55:35:124661,0.6959512590423541,0.7705215748463887,2024-05-05 00:55:35.124661
05-05-2024,00:55:35:128127,0.1521530586447707,0.8197193324301282,2024-05-05 00:55:35.128127
05-05-2024,00:55:35:132067,0.9055742657987116,0.6178857394090074,2024-05-05 00:55:35.132067
05-05-2024,00:55:35:136670,0.7000746092930893,0.385382572458171,2024-05-05 00:55:35.136670
05-05-2024,00:55:35:140671,0.4219691275490965,0.7867127232159107,2024-05-05 00:55:35.140671
05-05-2024,00:55:35:146760,0.446495564524623,0.1610836625996343,2024-05-05 00:55:35.146760
05-05-2024,00:55:35:153922,0.6692063221936901,0.2843259556541773,2024-05-05 00:55:35.153922
05-05-2024,00:55:35:160500,0.1251107588117623,0.268054477541617,2024-05-05 00:55:35.160500
05-05-2024,00:55:35:168118,0.599697505139472,0.8711969137717535,2024-05-05 00:55:35.168118
05-05-2024,00:55:35:174844,0.962861015981187,0.9773728050070388,2024-05-05 00:55:35.174844
05-05-2024,00:55:35:180197,0.7127793119481461,0.763541467460605,2024-05-05 00:55:35.180197
05-05-2024,00:55:35:183892,0.9995424635734438,0.132504558920427,2024-05-05 00:55:35.183892
05-05-2024,00:55:35:190170,0.8437589891689148,0.3078063062012045,2024-05-05 00:55:35.190170
05-05-2024,00:55:35:198247,0.8884046079768136,0.1251986383864286,2024-05-05 00:55:35.198247
05-05-2024,00:55:35:207568,0.0548797991067157,0.5292629241308184,2024-05-05 00:55:35.207568
05-05-2024,00:55:35:217855,0.7691601916334415,0.9542411730586716,2024-05-05 00:55:35.217855
05-05-2024,00:55:35:224816,0.2063699550427959,0.8395660288672071,2024-05-05 00:55:35.224816
05-05-2024,00:55:35:232817,0.880558326880429,0.8136418065410723,2024-05-05 00:55:35.232817
05-05-2024,00:55:35:238920,0.5954636190695162,0.3493633754336326,2024-05-05 00:55:35.238920
05-05-2024,00:55:35:242938,0.1152609457328649,0.8158256224256145,2024-05-05 00:55:35.242938
05-05-2024,00:55:35:248885,0.0005224973839029,0.8472507889251293,2024-05-05 00:55:35.248885
05-05-2024,00:55:35:255602,0.7921503358419921,0.2663690263729781,2024-05-05 00:55:35.255602
05-05-2024,00:55:35:261709,0.3296888959567782,0.4647169171956212,2024-05-05 00:55:35.261709
05-05-2024,00:55:35:267616,0.0328637893932469,0.7511559542583596,2024-05-05 00:55:35.267616
05-05-2024,00:55:35:272682,0.9751775487103248,0.9794723555538088,2024-05-05 00:55:35.272682
05-05-2024,00:55:35:276057,0.518203849260066,0.8297407187753458,2024-05-05 00:55:35.276057
05-05-2024,00:55:35:280609,0.015476150802566,0.8498522658084986,2024-05-05 00:55:35.280609
05-05-2024,00:55:35:287785,0.8037052214463974,0.8771239662998218,2024-05-05 00:55:35.287785
05-05-2024,00:55:35:293978,0.211554700220644,0.935493696212237,2024-05-05 00:55:35.293978
05-05-2024,00:55:35:301849,0.9411434310378186,0.4522137912101235,2024-05-05 00:55:35.301849
05-05-2024,00:55:35:310565,0.5116464849471593,0.0061083156069258,2024-05-05 00:55:35.310565
05-05-2024,00:55:35:317942,0.1677580386979706,0.1742514678786695,2024-05-05 00:55:35.317942
05-05-2024,00:55:35:326837,0.7315983658330243,0.1752574874205275,2024-05-05 00:55:35.326837
05-05-2024,00:55:35:333276,0.508665867680378,0.3760292608824664,2024-05-05 00:55:35.333276
05-05-2024,00:55:35:338074,0.245790001444357,0.9296764731259928,2024-05-05 00:55:35.338074
05-05-2024,00:55:35:341073,0.689154184650816,0.0983531630725866,2024-05-05 00:55:35.341073
05-05-2024,00:55:35:345672,0.6463302324471609,0.5410758310527083,2024-05-05 00:55:35.345672
05-05-2024,00:55:35:350413,0.2820324632557135,0.7197811162803428,2024-05-05 00:55:35.350413
05-05-2024,00:55:35:355222,0.394521613973181,0.172816617859387,2024-05-05 00:55:35.355222
05-05-2024,00:55:35:360187,0.713008566136996,0.5758740809091698,2024-05-05 00:55:35.360187
05-05-2024,00:55:35:364312,0.0362602327599348,0.6473618747292824,2024-05-05 00:55:35.364312
05-05-2024,00:55:35:368338,0.089498320800785,0.0881320503516285,2024-05-05 00:55:35.368338
05-05-2024,00:55:35:372113,0.4653990055165081,0.4366770801252269,2024-05-05 00:55:35.372113
05-05-2024,00:55:35:375125,0.5514229644258762,0.7779660474936195,2024-05-05 00:55:35.375125
05-05-2024,00:55:35:380074,0.5802437416404297,0.5606422195126413,2024-05-05 00:55:35.380074
05-05-2024,00:55:35:387448,0.8028768969707208,0.6553092755751737,2024-05-05 00:55:35.387448
05-05-2024,00:55:35:393449,0.920836487800744,0.5134537483122512,2024-05-05 00:55:35.393449
05-05-2024,00:55:35:403675,0.6339919355734358,0.4023786714117638,2024-05-05 00:55:35.403675
05-05-2024,00:55:35:409428,0.581357371194857,0.9082866145553404,2024-05-05 00:55:35.409428
05-05-2024,00:55:35:414481,0.1611491354078656,0.0120421305576147,2024-05-05 00:55:35.414481
05-05-2024,00:55:35:421553,0.2469798932825468,0.5698970569151034,2024-05-05 00:55:35.421553
05-05-2024,00:55:35:427104,0.0303751896857443,0.9956481488620812,2024-05-05 00:55:35.427104
05-05-2024,00:55:35:433847,0.877387217697567,0.5352225485375115,2024-05-05 00:55:35.433847
05-05-2024,00:55:35:441170,0.9265941356505668,0.8934145526630131,2024-05-05 00:55:35.441170
05-05-2024,00:55:35:448010,0.4946547943118655,0.120764779961089,2024-05-05 00:55:35.448010
05-05-2024,00:55:35:454411,0.2670092492876154,0.7762391416452291,2024-05-05 00:55:35.454411
05-05-2024,00:55:35:459359,0.6250061638164452,0.8751224751957559,2024-05-05 00:55:35.459359
05-05-2024,00:55:35:463285,0.4314918451007936,0.7652449251065966,2024-05-05 00:55:35.463285
05-05-2024,00:55:35:468115,0.2321963331804089,0.4647263113799446,2024-05-05 00:55:35.468115
05-05-2024,00:55:35:476683,0.4941175891672283,0.2383730655220156,2024-05-05 00:55:35.476683
05-05-2024,00:55:35:481835,0.925279565277739,0.6316823585950277,2024-05-05 00:55:35.481835
05-05-2024,00:55:35:481835,0.5333326688804598,0.8531232629796435,2024-05-05 00:55:35.481835
05-05-2024,00:55:35:498188,0.3413729982955809,0.6764480037116896,2024-05-05 00:55:35.498188
05-05-2024,00:55:35:503212,0.7176456346982331,0.2041850678579124,2024-05-05 00:55:35.503212
05-05-2024,00:55:35:508213,0.6226860284246082,0.6901991051262468,2024-05-05 00:55:35.508213
05-05-2024,00:55:35:515163,0.5846020420213816,0.6385824547175132,2024-05-05 00:55:35.515163
05-05-2024,00:55:35:521262,0.8704904188552649,0.7247454040470045,2024-05-05 00:55:35.521262
05-05-2024,00:55:35:525262,0.1460936720210918,0.3722785476353736,2024-05-05 00:55:35.525262
05-05-2024,00:55:35:531950,0.5166355445231682,0.0153479822168083,2024-05-05 00:55:35.531950
05-05-2024,00:55:35:540980,0.4539991973058902,0.4528140919131022,2024-05-05 00:55:35.540980
05-05-2024,00:55:35:545703,0.1844508648047906,0.3814915411530075,2024-05-05 00:55:35.545703
05-05-2024,00:55:35:552554,0.9583052325227676,0.4100314625042495,2024-05-05 00:55:35.552554
05-05-2024,00:55:35:552554,0.8535822509297198,0.4320823261978967,2024-05-05 00:55:35.552554
05-05-2024,00:55:35:552554,0.8696707232563777,0.2573556000131386,2024-05-05 00:55:35.552554
05-05-2024,00:55:35:552554,0.2580789002707433,0.2736322207421374,2024-05-05 00:55:35.552554
05-05-2024,00:55:35:552554,0.0519529936135321,0.485377734244219,2024-05-05 00:55:35.552554
05-05-2024,00:55:35:568189,0.3849581922765375,0.5749998365156135,2024-05-05 00:55:35.568189
05-05-2024,00:55:35:568189,0.0457664811171412,0.27593806405068,2024-05-05 00:55:35.568189
05-05-2024,00:55:35:577116,0.1939093332756362,0.0027392426247443,2024-05-05 00:55:35.577116
05-05-2024,00:55:35:577116,0.3169349706249533,0.1397661371354753,2024-05-05 00:55:35.577116
05-05-2024,00:55:35:583805,0.4499029123520821,0.350377228832069,2024-05-05 00:55:35.583805
05-05-2024,00:55:35:590795,0.0018916914388834,0.4733480809488718,2024-05-05 00:55:35.590795
05-05-2024,00:55:35:600653,0.4438546633879084,0.971564436033376,2024-05-05 00:55:35.600653
05-05-2024,00:55:35:606370,0.0487144654265264,0.8831712771752782,2024-05-05 00:55:35.606370
05-05-2024,00:55:35:606370,0.172766210887612,0.8936981206789979,2024-05-05 00:55:35.606370
05-05-2024,00:55:35:606370,0.2904598174107291,0.927600517612305,2024-05-05 00:55:35.606370
05-05-2024,00:55:35:622456,0.6061880976178475,0.6352321648401094,2024-05-05 00:55:35.622456
05-05-2024,00:55:35:622456,0.0610537285705148,0.553813680860106,2024-05-05 00:55:35.622456
05-05-2024,00:55:35:622456,0.1763011879212479,0.8142338794441817,2024-05-05 00:55:35.622456
05-05-2024,00:55:35:637242,0.263079201637345,0.2464611611669734,2024-05-05 00:55:35.637242
05-05-2024,00:55:35:638378,0.4544237101577784,0.9772540167020428,2024-05-05 00:55:35.638378
05-05-2024,00:55:35:644484,0.132131003935739,0.2193967826788408,2024-05-05 00:55:35.644484
05-05-2024,00:55:35:650258,0.542670765121394,0.6186655954134443,2024-05-05 00:55:35.650258
05-05-2024,00:55:35:653249,0.7803006919315021,0.5956680134241633,2024-05-05 00:55:35.653249
05-05-2024,00:55:35:657259,0.3775848448937583,0.0766323934922651,2024-05-05 00:55:35.657259
05-05-2024,00:55:35:660250,0.8523660154072354,0.9639295623748664,2024-05-05 00:55:35.660250
05-05-2024,00:55:35:664658,0.2553049579264874,0.585960912977676,2024-05-05 00:55:35.664658
05-05-2024,00:55:35:667668,0.5992146628578798,0.3499469006150756,2024-05-05 00:55:35.667668
05-05-2024,00:55:35:670870,0.7532101567707541,0.5473055617740213,2024-05-05 00:55:35.670870
05-05-2024,00:55:35:674874,0.0509239682312279,0.0757940285391259,2024-05-05 00:55:35.674874
05-05-2024,00:55:35:679107,0.2341661420753862,0.3721095706943084,2024-05-05 00:55:35.679107
05-05-2024,00:55:35:679107,0.0206957848048663,0.3449900380668099,2024-05-05 00:55:35.679107
05-05-2024,00:55:35:679107,0.4289197817779471,0.5079029194378994,2024-05-05 00:55:35.679107
05-05-2024,00:55:35:679107,0.8030920243007054,0.1978059966626669,2024-05-05 00:55:35.679107
05-05-2024,00:55:35:679107,0.897671640541317,0.653501599857431,2024-05-05 00:55:35.679107
05-05-2024,00:55:35:695005,0.5527260247463923,0.9717216164982434,2024-05-05 00:55:35.695005
05-05-2024,00:55:35:695005,0.0450805855741173,0.5722487420223988,2024-05-05 00:55:35.695005
05-05-2024,00:55:35:695005,0.218252875563269,0.1481252287174654,2024-05-05 00:55:35.695005
05-05-2024,00:55:35:695005,0.2811269697439624,0.3241532778146793,2024-05-05 00:55:35.695005
05-05-2024,00:55:35:712334,0.1970677291426404,0.6524315242238585,2024-05-05 00:55:35.712334
05-05-2024,00:55:35:712334,0.6082708622223478,0.7191162461679961,2024-05-05 00:55:35.712334
05-05-2024,00:55:35:712334,0.8077555781163114,0.951525205267255,2024-05-05 00:55:35.712334
05-05-2024,00:55:35:724424,0.224414082467791,0.3220249308871991,2024-05-05 00:55:35.724424
05-05-2024,00:55:35:724424,0.8481690436636667,0.1990506475220582,2024-05-05 00:55:35.724424
05-05-2024,00:55:35:732882,0.6675276203757152,0.958654886480113,2024-05-05 00:55:35.732882
05-05-2024,00:55:35:732882,0.6884246737444918,0.3917038028319313,2024-05-05 00:55:35.732882
05-05-2024,00:55:35:740792,0.0156291220244985,0.4403567059036749,2024-05-05 00:55:35.740792
05-05-2024,00:55:35:744855,0.1017022676645497,0.2726689618014679,2024-05-05 00:55:35.744855
05-05-2024,00:55:35:751940,0.2482037724297588,0.6826823748394807,2024-05-05 00:55:35.751940
05-05-2024,00:55:35:758352,0.60848089815107,0.5886000901954629,2024-05-05 00:55:35.758352
05-05-2024,00:55:35:762516,0.9259984563582,0.9886081231131628,2024-05-05 00:55:35.762516
05-05-2024,00:55:35:765751,0.2151963252086548,0.2882853446299235,2024-05-05 00:55:35.765751
05-05-2024,00:55:35:778601,0.9492085492484656,0.2517646815694878,2024-05-05 00:55:35.778601
05-05-2024,00:55:35:782725,0.617062962202981,0.7943116373912842,2024-05-05 00:55:35.782725
05-05-2024,00:55:35:790112,0.6760019825689637,0.2310968399437073,2024-05-05 00:55:35.790112
05-05-2024,00:55:35:797382,0.1642210362851592,0.8652589481397297,2024-05-05 00:55:35.797382
05-05-2024,00:55:35:799520,0.5143273457526484,0.8405193003468676,2024-05-05 00:55:35.799520
05-05-2024,00:55:35:815616,0.10531783467235,0.5628302202117188,2024-05-05 00:55:35.815616
05-05-2024,00:55:35:816018,0.0325578463928371,0.9767862661147156,2024-05-05 00:55:35.816018
05-05-2024,00:55:35:832798,0.5041674049356306,0.4522616990318533,2024-05-05 00:55:35.832798
05-05-2024,00:55:35:833167,0.8536296850840503,0.5069674793182045,2024-05-05 00:55:35.833167
05-05-2024,00:55:35:847395,0.4094499535843955,0.7783884465409718,2024-05-05 00:55:35.847395
05-05-2024,00:55:35:849654,0.5682387840917424,0.0047090380141997,2024-05-05 00:55:35.849654
05-05-2024,00:55:35:849654,0.7551308237541458,0.7205327140044809,2024-05-05 00:55:35.849654
05-05-2024,00:55:35:866264,0.6599906252644324,0.9456704455231124,2024-05-05 00:55:35.866264
05-05-2024,00:55:35:867952,0.6855392787577788,0.966766998622238,2024-05-05 00:55:35.867952
05-05-2024,00:55:35:867952,0.918599699719094,0.0457972311672258,2024-05-05 00:55:35.867952
05-05-2024,00:55:35:881663,0.0854932319243908,0.8070669358247351,2024-05-05 00:55:35.881663
05-05-2024,00:55:35:883977,0.5405136116001225,0.2053873678152081,2024-05-05 00:55:35.883977
05-05-2024,00:55:35:883977,0.5985896452337023,0.251089966959501,2024-05-05 00:55:35.883977
05-05-2024,00:55:35:896370,0.3322266455432893,0.7717191270056575,2024-05-05 00:55:35.896370
05-05-2024,00:55:35:900981,0.0602936211672454,0.7686954271348797,2024-05-05 00:55:35.900981
05-05-2024,00:55:35:900981,0.0765060855505348,0.1380004594605934,2024-05-05 00:55:35.900981
05-05-2024,00:55:35:900981,0.5860029612426609,0.986455848622252,2024-05-05 00:55:35.900981
05-05-2024,00:55:35:917561,0.3958859535100889,0.3186114648929709,2024-05-05 00:55:35.917561
05-05-2024,00:55:35:928624,0.6160783791725589,0.0714451576878065,2024-05-05 00:55:35.928624
05-05-2024,00:55:35:937431,0.4684341099312914,0.9510468254201996,2024-05-05 00:55:35.937431
05-05-2024,00:55:35:945898,0.2577367552536214,0.8825366251401348,2024-05-05 00:55:35.945898
05-05-2024,00:55:35:955920,0.7739066775172415,0.5486861259289347,2024-05-05 00:55:35.955920
05-05-2024,00:55:35:963448,0.5383961501489405,0.6145976785291017,2024-05-05 00:55:35.963448
05-05-2024,00:55:35:972480,0.240470940281247,0.1252736194477161,2024-05-05 00:55:35.972480
05-05-2024,00:55:35:980764,0.4771963087033631,0.7047015711246627,2024-05-05 00:55:35.980764
05-05-2024,00:55:35:981947,0.7276029246059417,0.3607262188105076,2024-05-05 00:55:35.981947
05-05-2024,00:55:35:996230,0.1617810218219236,0.8170404550839429,2024-05-05 00:55:35.996230
05-05-2024,00:55:36:1228,0.3963337941817187,0.8795127381806878,2024-05-05 00:55:36.122800
05-05-2024,00:55:36:6228,0.5471388978441573,0.2130953695811782,2024-05-05 00:55:36.622800
05-05-2024,00:55:36:12227,0.9940178432502856,0.586332073742888,2024-05-05 00:55:36.122270
